Date,Open,High,Low,Close,ValChange,PctChange,Volume,Amount
10/10/12,1623.283,1627.383,1614.634,1625.328,-2.329,-0.1431,1182243800,11070359935
10/11/12,1619.834,1624.714,1609.892,1615.747,-9.581,-0.5895,1300358200,11517994005
10/12/12,1621.826,1636.412,1608.228,1618.659,2.912,0.1802,1311677600,11893807016
10/15/12,1620.048,1622.43,1603.275,1612.955,-5.704,-0.3524,933900400,9043127126
10/16/12,1611.264,1624.476,1606.906,1614.138,1.183,0.0733,1025692600,9768907283
10/17/12,1619.622,1624.299,1603.346,1617.664,3.526,0.2184,1141878000,10840751914
10/18/12,1621.054,1643.479,1619.615,1639.667,22.003,1.3602,1655287200,15382433429
10/19/12,1637.915,1643.22,1635.1,1637.765,-1.902,-0.116,1115123400,10368685870
10/22/12,1628.185,1648.079,1625.239,1643.342,5.577,0.3405,1154293900,11029741896
10/23/12,1642.835,1646.367,1624.221,1625.81,-17.532,-1.0669,1246707900,10845395747
10/24/12,1619.95,1631.773,1618.753,1623.641,-2.169,-0.1334,1146366600,9902324120
10/25/12,1622.793,1632.42,1611.113,1612.947,-10.694,-0.6586,1371240200,10820127999
10/26/12,1614.417,1616.353,1577.72,1584.697,-28.25,-1.7515,1399906500,12582231321
10/29/12,1581.232,1583.684,1566.95,1571.525,-13.172,-0.8312,1018482900,10118568388
10/30/12,1572.547,1586.681,1568.459,1576.321,4.796,0.3052,1347298600,10907175487
10/31/12,1578.468,1588.725,1573.187,1587.052,10.731,0.6808,1387846800,11413930512
11/1/12,1589.298,1625.779,1589.137,1617.732,30.68,1.9331,1924988100,17719540033
11/2/12,1617.323,1628.832,1609.384,1626.607,8.875,0.5486,1525600400,13474074854
11/5/12,1623.757,1634.794,1615.376,1624.709,-1.898,-0.1167,1609307200,13042280458
11/6/12,1625.41,1627.154,1597.75,1619.739,-4.97,-0.3059,1309367700,12474319950
11/7/12,1617.211,1626.208,1608.793,1617.834,-1.905,-0.1176,1323733500,12694241552
11/8/12,1604.95,1609.686,1590.913,1591.615,-26.219,-1.6206,1278845100,11054023629
11/9/12,1589.523,1598.707,1587.789,1591.852,0.237,0.0149,1192967000,8946786478
11/12/12,1592.856,1601.291,1587.172,1600.878,9.026,0.567,1388828900,11454982137
11/13/12,1600.3,1600.3,1571.627,1575.259,-25.619,-1.6003,1239395500,10480952052
11/14/12,1575.834,1585.691,1571.552,1581.946,6.687,0.4245,1001001300,8621065413
11/15/12,1573.59,1579.639,1563.282,1563.698,-18.248,-1.1535,1051920200,8946153492
11/16/12,1560.815,1562.556,1542.532,1551.558,-12.14,-0.7764,1147437700,9765525805
11/19/12,1550.248,1551.585,1533.513,1550.891,-0.667,-0.043,1059489800,10723919404
11/20/12,1554.808,1557.085,1539.378,1540.488,-10.403,-0.6708,817830900,8871561196
11/21/12,1539.892,1563.804,1534.321,1562.974,22.486,1.4597,1008724400,9410997430
11/22/12,1553.972,1557.222,1547.635,1554.754,-8.22,-0.5259,722037900,7294749210
11/23/12,1559.713,1574.484,1555.157,1568.753,13.999,0.9004,1141798700,10255113946
11/26/12,1565.644,1569.359,1557.748,1563.198,-5.555,-0.3541,856092300,7646679364
11/27/12,1559.461,1563.835,1551.56,1552.92,-10.278,-0.6575,1161965600,9726978178
11/28/12,1547.246,1549.345,1538.773,1542.074,-10.846,-0.6984,1160897700,9306419731
11/29/12,1541.841,1549.163,1530.572,1532.921,-9.153,-0.5936,1142642300,8977813544
11/30/12,1531.598,1550.111,1529.033,1547.759,14.838,0.968,1276458600,10702616931
12/3/12,1544.589,1557.652,1531.584,1532.176,-15.583,-1.0068,1594270900,14109293764
12/4/12,1529.333,1550.273,1528.28,1545.954,13.778,0.8992,1342275800,12369660298
12/5/12,1544.57,1608.112,1543.262,1601.736,55.782,3.6083,3508355500,30830009577
12/6/12,1599.528,1608.437,1590.039,1600.415,-1.321,-0.0825,1939737300,18291814574
12/7/12,1602.297,1637.544,1599.669,1634.919,34.504,2.1559,3180962600,27337261090
12/10/12,1642.078,1659.269,1640.562,1653.284,18.365,1.1233,3040222900,24752551604
12/11/12,1648.063,1657.647,1642.941,1645.009,-8.275,-0.5005,2003930200,17861853544
12/12/12,1645.627,1659.662,1642.792,1657.128,12.119,0.7367,2013134400,17513566757
12/13/12,1651.668,1654.785,1634.634,1635.626,-21.502,-1.2975,1646102900,15292968444
12/14/12,1637.611,1728.822,1637.611,1728.061,92.435,5.6514,4774830300,41210669862
12/17/12,1732.902,1750.1,1732.64,1738.852,10.791,0.6245,3822778000,34321087379
12/18/12,1734.95,1768.368,1725.564,1744.854,6.002,0.3452,3470347400,31797100681
12/19/12,1740.277,1759.72,1736.468,1744.018,-0.836,-0.0479,2501654900,24909314737
12/20/12,1735.798,1757.801,1725.852,1751.936,7.918,0.454,2579883400,25567567546
12/21/12,1753.248,1769.77,1732.987,1737.989,-13.947,-0.7961,2533704900,24740344490
12/24/12,1733.406,1759.674,1731.843,1746.438,8.449,0.4861,1910901900,21386826292
12/25/12,1739.741,1808.343,1734.599,1798.882,52.444,3.0029,3639907200,35603057269
12/26/12,1796.605,1806.085,1792.855,1800.564,1.682,0.0935,2551238600,25859593149
12/27/12,1805.828,1816.904,1785.863,1786.779,-13.785,-0.7656,2496554700,25316964681
12/28/12,1789.689,1819.651,1789.422,1817.852,31.073,1.7391,2628555200,26005738026
12/31/12,1821.98,1858.32,1821.98,1857.68,39.828,2.1909,3288098800,31838655845
1/4/13,1885.964,1899.88,1849.779,1870.5,12.82,0.6901,3920564900,39918820869
1/7/13,1865.058,1892.13,1857.276,1880.262,9.762,0.5219,2852949900,29047314861
1/8/13,1879.848,1883.142,1846.29,1857.688,-22.574,-1.2006,2534855200,28592800185
1/9/13,1851.607,1861.374,1839.011,1855.342,-2.346,-0.1263,2510211300,27479952838
1/10/13,1854.987,1875.581,1843.345,1855.487,0.145,0.0078,2512934500,26215851793
1/11/13,1857.765,1863.27,1810.836,1818.984,-36.503,-1.9673,2643782300,26793508679
1/14/13,1811.315,1900.41,1811.066,1893.1,74.116,4.0746,3586175400,37504710761
1/15/13,1892.506,1907.652,1889.686,1900.051,6.951,0.3672,3265932800,34532269093
1/16/13,1895.231,1898.234,1851.33,1877,-23.051,-1.2132,3164398900,34462185706
1/17/13,1871.639,1872.149,1844.452,1854.936,-22.064,-1.1755,2330184500,24757645778
1/18/13,1867.763,1897.607,1854.656,1886.794,31.858,1.7175,2562917000,27241991921
1/21/13,1890.85,1899.002,1871.67,1898.438,11.644,0.6171,3142856200,33266653904
1/22/13,1895.004,1917.459,1878.45,1898.502,0.064,0.0034,4129089000,38699040854
1/23/13,1890.693,1911.196,1885.268,1910.135,11.633,0.6127,2870868000,26471549110
1/24/13,1909.92,1961.979,1885.459,1900.176,-9.959,-0.5214,4636251700,45027602055
1/25/13,1898.281,1905.38,1881.131,1886.454,-13.722,-0.7221,2180922400,23121684514
1/28/13,1890.885,1958.196,1890.885,1957.395,70.941,3.7605,4001193900,42903720708
1/29/13,1959.798,1993.195,1950.483,1982.623,25.228,1.2889,4198398900,45297085361
1/30/13,1984.916,1991.659,1969.775,1989.315,6.692,0.3375,4025677200,40584410387
1/31/13,1992.479,2000.649,1976.703,1993.252,3.937,0.1979,3791741800,36693048338
2/1/13,1984.965,2058.052,1979.099,2055.724,62.472,3.1342,4393958000,48056952723
2/4/13,2068.022,2087.931,2050.688,2065.394,9.67,0.4704,5508981800,60276858401
2/5/13,2044.162,2076.932,2035.369,2068.952,3.558,0.1723,5045680200,48274217696
2/6/13,2069.341,2088.446,2063.988,2078.494,9.542,0.4612,3520212600,36872236462
2/7/13,2074.48,2077.484,2014.752,2048.575,-29.919,-1.4395,4349646400,46145289824
2/8/13,2044.141,2061.012,2022.892,2042.422,-6.153,-0.3004,3442460800,36099049227
2/18/13,2051.922,2055.411,2013.217,2014.577,-27.845,-1.3633,3295871900,34844945532
2/19/13,2011.386,2018.906,1971.428,1981.074,-33.503,-1.663,3131288500,33073491879
2/20/13,1982.434,1984.325,1948.699,1978.303,-2.771,-0.1399,2939731200,30302361962
2/21/13,1955.167,1955.167,1876.324,1897.896,-80.407,-4.0644,4490004000,46202057395
2/22/13,1895.429,1902.661,1878.342,1883.475,-14.421,-0.7598,2556522100,27199426483
2/25/13,1893.442,1912.032,1879.841,1890.765,7.29,0.3871,2227133500,22677560239
2/26/13,1874.047,1916.764,1863.011,1865.129,-25.636,-1.3559,3688458000,38058465346
2/27/13,1871.435,1907.203,1869.511,1889.476,24.347,1.3054,2866730900,28893671352
2/28/13,1906.125,1957.488,1886.741,1956.606,67.13,3.5528,3961108600,42105790251
3/1/13,1955.728,1963.597,1911.657,1944.423,-12.183,-0.6227,3248281400,36324799866
3/4/13,1904.43,1904.951,1828.549,1841.624,-102.799,-5.2869,4813350100,49868903303
3/5/13,1844.287,1917.181,1843.159,1916.709,75.085,4.0771,4024232100,40861173420
3/6/13,1925.519,1943.926,1907.623,1933.699,16.99,0.8864,3614474500,37864531747
3/7/13,1922.929,1937.946,1881.669,1902.374,-31.325,-1.62,3246190400,35799074128
3/8/13,1906.355,1917.049,1889.377,1901.481,-0.893,-0.0469,2385834700,26080937976
3/11/13,1895.046,1899.309,1867.366,1879.818,-21.663,-1.1393,1938632700,21039587775
3/12/13,1878.536,1900.357,1837.83,1854.618,-25.2,-1.3406,2837510200,28646032758
3/13/13,1853.016,1860.06,1827.646,1835.612,-19.006,-1.0248,2194698100,21872477427
3/14/13,1830.713,1850.43,1824.131,1838.358,2.746,0.1496,2072084900,21599515035
3/15/13,1835.61,1894.248,1815.366,1841.32,2.962,0.1611,3832547100,38589034136
3/18/13,1829.393,1841.906,1809.439,1811.239,-30.081,-1.6337,2592728400,27458292401
3/19/13,1813.322,1836.033,1805.557,1830.959,19.72,1.0888,2190141600,22452103512
3/20/13,1833.358,1905.895,1833.358,1905.765,74.806,4.0856,4086617500,42074808028
3/21/13,1906.848,1912.961,1890.54,1902.295,-3.47,-0.1821,2651912500,28194018211
3/22/13,1900.149,1913.266,1893.169,1904.462,2.167,0.1139,2003806400,20587012339
3/25/13,1913.791,1927.371,1898.27,1901.932,-2.53,-0.1328,2362514800,24746440030
3/26/13,1891.314,1894.661,1852.156,1861.259,-40.673,-2.1385,2840663900,28163692124
3/27/13,1863.515,1891.276,1854.822,1868.44,7.181,0.3858,2394241000,23231255716
3/28/13,1816.85,1816.85,1782.235,1791.643,-76.797,-4.1102,4497912900,41471507579
3/29/13,1791.572,1797.376,1774.924,1793.194,1.551,0.0866,2579377900,24295416144
4/1/13,1781.793,1796.293,1779.1,1784.071,-9.123,-0.5088,1772571800,16937451986
4/2/13,1785.568,1805.739,1771.37,1783.217,-0.854,-0.0479,2204660400,21155916242
4/3/13,1787.981,1805.007,1782.785,1789.666,6.449,0.3616,1875024000,17034243677
4/8/13,1755.763,1775.338,1747.66,1773.103,-16.563,-0.9255,1958265400,18943130094
4/9/13,1776.828,1800.57,1776.828,1788.633,15.53,0.8759,1977779400,21114249103
4/10/13,1787.74,1794.221,1775.611,1787.928,-0.705,-0.0394,1721520100,17613418015
4/11/13,1802.507,1808.285,1782.897,1784.128,-3.8,-0.2125,1619332600,15638172984
4/12/13,1783.091,1794.335,1773.5,1774.505,-9.623,-0.5394,1435489500,14095809180
4/15/13,1768.206,1777.135,1754.7,1759.802,-14.703,-0.8286,1743301500,15508401189
4/16/13,1746.314,1774.071,1739.218,1772.643,12.841,0.7297,2237994300,22179049754
4/17/13,1769.811,1774.493,1747.413,1761.617,-11.026,-0.622,1651113500,17368577029
4/18/13,1745.942,1772.611,1740.26,1768.15,6.533,0.3709,1753774400,18038752316
4/19/13,1772.641,1836.611,1771.5,1827.983,59.833,3.3839,3305717000,33651064369
4/22/13,1820.027,1830.994,1814.867,1823.947,-4.036,-0.2208,2162122900,22455788321
4/23/13,1828.09,1828.09,1759.415,1760.677,-63.27,-3.4689,2322778800,23725577059
4/24/13,1764.029,1809.126,1755.439,1793.885,33.208,1.8861,2239229100,21622750877
4/25/13,1786.862,1800.561,1762.172,1778.294,-15.591,-0.8691,2058464500,20117620592
4/26/13,1786.638,1793.946,1760.223,1766.037,-12.257,-0.6893,1671403300,15795388917
5/2/13,1758.379,1766.141,1745.571,1763.05,-2.987,-0.1691,1792622200,16995491392
5/3/13,1770.686,1821.379,1770.322,1795.489,32.439,1.8399,2456165300,23916880535
5/6/13,1804.889,1826.192,1801.364,1816.598,21.109,1.1757,2199726600,21128847009
5/7/13,1812.033,1824.511,1800.268,1817.925,1.327,0.073,1938204200,21035612216
5/8/13,1826.432,1842.126,1814.956,1824.377,6.452,0.3549,2114642000,21662568694
5/9/13,1825.384,1826.969,1794.421,1807.862,-16.515,-0.9052,1944205300,20409966788
5/10/13,1804.175,1823.471,1798.986,1819.117,11.255,0.6226,1632228400,16507762194
5/13/13,1819.556,1823.036,1800.306,1810.724,-8.393,-0.4614,1736063800,18035135433
5/14/13,1806.175,1807.035,1776.695,1785.575,-25.149,-1.3889,1831264200,19248866737
5/15/13,1787.836,1795.38,1781.219,1789.431,3.856,0.216,1243394600,13780608939
5/16/13,1785.709,1822.674,1770.406,1821.453,32.022,1.7895,2440490400,25121620768
5/17/13,1819.516,1849.875,1810.316,1843.809,22.356,1.2274,2756330000,27555413537
5/20/13,1848.324,1877.27,1841.415,1861.252,17.443,0.946,2965570700,29995682402
5/21/13,1858.141,1863.026,1840.2,1851.084,-10.168,-0.5463,1978147300,20626739314
5/22/13,1850.747,1862.734,1847.466,1858.198,7.114,0.3843,1913382700,21001127122
5/23/13,1849.256,1855.027,1822.374,1823.737,-34.461,-1.8545,2047173700,21947539161
5/24/13,1831.716,1842.863,1814.569,1829.141,5.404,0.2963,1619764400,16997014793
5/27/13,1825.225,1838.85,1821.157,1827.263,-1.878,-0.1027,1787880800,18353927189
5/28/13,1827.604,1870.251,1821.239,1870.094,42.831,2.344,3070059700,29822925668
5/29/13,1873.085,1882.751,1860.402,1861.702,-8.392,-0.4487,2600340300,25979174705
5/30/13,1855.758,1866.896,1848.555,1855.456,-6.246,-0.3355,2055181000,20524560398
5/31/13,1859.238,1865.552,1839.348,1841.366,-14.09,-0.7594,1744705500,17945419919
6/3/13,1840.4,1854.38,1833.842,1838.64,-2.726,-0.148,1708802000,17682929571
6/4/13,1837.637,1837.637,1815.686,1819.503,-19.137,-1.0408,1849295000,18052363367
6/5/13,1818.811,1820.118,1799.744,1806.821,-12.682,-0.697,1381532200,13887115124
6/6/13,1801.491,1803.814,1782.478,1784.702,-22.119,-1.2242,1497873300,15526725316
6/7/13,1783.856,1793.129,1755.599,1760.224,-24.478,-1.3715,1988684100,19829006251
6/13/13,1733.142,1733.142,1679.664,1700.802,-59.422,-3.3758,2537067200,23937688880
6/14/13,1703.08,1706.964,1692.312,1704.147,3.345,0.1967,1827829800,16443113513
6/17/13,1709.478,1712.939,1689.492,1692.476,-11.671,-0.6849,1464507300,13951434642
6/18/13,1701.23,1711.055,1690.117,1704.222,11.746,0.694,1400800100,14866496703
6/19/13,1697.599,1697.599,1668.07,1687.613,-16.609,-0.9746,1587833900,16565166598
6/20/13,1677.931,1677.931,1629.753,1631.554,-56.059,-3.3218,1864144800,17141967052
6/21/13,1606.971,1645.929,1598.468,1633.164,1.61,0.0987,2118709000,19601008078
6/24/13,1625.445,1625.445,1524.28,1525.166,-107.998,-6.6128,3327422000,28395314535
6/25/13,1508.515,1529.376,1422.984,1526.803,1.637,0.1073,4051710900,32359445907
6/26/13,1529.052,1529.052,1487.309,1509.682,-17.121,-1.1214,2854515300,22556296672
6/27/13,1511.491,1530.156,1498.277,1512.204,2.522,0.1671,2649866000,20538146160
6/28/13,1504.426,1562.387,1497.437,1552.383,40.179,2.657,3111516100,23358146160
7/1/13,1539.778,1551.115,1520.697,1549.374,-3.009,-0.1938,2065095000,16582647265
7/2/13,1546.854,1551.269,1519.441,1541.341,-8.033,-0.5185,2216232200,18004113573
7/3/13,1530.659,1530.659,1501.083,1522.911,-18.43,-1.1957,2290312000,19222627563
7/4/13,1511.516,1550.081,1503.454,1535.321,12.41,0.8149,2366168000,21089101498
7/5/13,1538.389,1556.592,1535.714,1542.049,6.728,0.4382,2056604700,18309018256
7/8/13,1518.876,1528.965,1502.236,1506.727,-35.322,-2.2906,1932146100,16247602448
7/9/13,1505.91,1513.334,1497.505,1505.299,-1.428,-0.0948,1561524100,12508500598
7/10/13,1505.706,1547.315,1500.774,1546.743,41.444,2.7532,2356141100,20332972238
7/11/13,1555.283,1653.587,1555.283,1635.66,88.917,5.7487,5367500700,48441615814
7/12/13,1626.549,1634.345,1585.507,1587.589,-48.071,-2.9389,3433176000,31344718018
7/15/13,1599.035,1631.99,1582.83,1604.662,17.073,1.0754,2800125300,25593903533
7/16/13,1597.331,1606.742,1579.448,1606.341,1.679,0.1046,2124440800,18792151122
7/17/13,1602.484,1612.571,1581.739,1582.141,-24.2,-1.5065,2229715500,19368122893
7/18/13,1575.667,1583.305,1547.091,1549.348,-32.793,-2.0727,2054031100,17453867654
7/19/13,1551.295,1557.703,1508.275,1511.4,-37.948,-2.4493,2413940100,20924036593
7/22/13,1493.987,1515.154,1485.06,1514.052,2.652,0.1755,1973065600,15898461419
7/23/13,1520.582,1569.735,1514.211,1555.837,41.785,2.7598,2684214900,22712408968
7/24/13,1541.928,1550.853,1512.973,1532.353,-23.484,-1.5094,2208138700,18813234433
7/25/13,1537.73,1548.197,1522.228,1529.299,-3.054,-0.1993,1874865400,15998243216
7/26/13,1521.594,1529.103,1512.61,1521.612,-7.687,-0.5026,1309346200,11589676569
7/29/13,1505.679,1505.679,1478.196,1484.21,-37.402,-2.4581,1889147600,15319836604
7/30/13,1490.823,1524.426,1483.571,1500.938,16.728,1.1271,1885554300,16009595753
7/31/13,1518.827,1535.847,1499.548,1504.167,3.229,0.2151,1587620300,13645499717
8/1/13,1513.802,1541.159,1508.805,1537.81,33.643,2.2367,2012716100,17525297011
8/2/13,1550.887,1558.829,1533.941,1536.505,-1.305,-0.0849,1810710400,16095964973
8/5/13,1540.488,1554.287,1533,1554.188,17.683,1.1509,1532522700,14137677651
8/6/13,1547.61,1564.485,1533.243,1556.297,2.109,0.1357,1947581600,18348103295
8/7/13,1554.882,1575.692,1548.491,1551.155,-5.142,-0.3304,2155289100,19963862907
8/8/13,1548.412,1561.338,1538.612,1544.624,-6.531,-0.421,1508555200,14205110486
8/9/13,1554.755,1562.253,1533.222,1553.044,8.42,0.5451,2172050800,20827749690
8/12/13,1560.163,1610.812,1557.563,1610.265,57.221,3.6844,3680635100,36228735036
8/13/13,1610.791,1621.888,1602.931,1619.743,9.478,0.5886,2635371400,25112860956
8/14/13,1622.209,1643,1605.283,1610.218,-9.525,-0.5881,2369756200,22843741325
8/15/13,1608.621,1624.335,1593.689,1595.152,-15.066,-0.9356,1952046700,18182924205
8/16/13,1590.915,1711.432,1573.72,1592.794,-2.358,-0.1478,5275540100,45013980199
8/19/13,1576.57,1617.335,1574.023,1608.865,16.071,1.009,2677363800,24981563930
8/20/13,1603.394,1628.683,1588.223,1594.54,-14.325,-0.8904,2738604800,25162747910
8/21/13,1601.3,1602.945,1575.461,1588.081,-6.459,-0.4051,1837062300,17500234032
8/22/13,1582.332,1606.349,1578.312,1582.618,-5.463,-0.344,1775503300,16073233972
8/23/13,1591.747,1595.944,1542.997,1566.293,-16.325,-1.0315,2110677700,19176010076
8/26/13,1573.224,1604.254,1566.015,1601.379,35.086,2.2401,2302602900,21358939823
8/27/13,1598.742,1609.064,1589.053,1602.002,0.623,0.0389,1921516700,19375463661
8/28/13,1591.348,1603.955,1577.492,1592.869,-9.133,-0.5701,2795586500,27218013113
8/29/13,1604.276,1607.02,1580.806,1588.153,-4.716,-0.2961,2059721900,19461085762
8/30/13,1586.522,1599.872,1575.77,1589.777,1.624,0.1023,2361524900,23223392347
9/2/13,1594.986,1601.144,1579.717,1591.934,2.157,0.1357,2475917300,25779244837
9/3/13,1596.467,1615.126,1591.212,1614.537,22.603,1.4198,2542037200,24556925054
9/4/13,1612.503,1620.151,1608.9,1613.537,-1,-0.0619,2189436600,20715047924
9/5/13,1615.527,1616.696,1606.31,1609.604,-3.933,-0.2438,1670893000,17015210948
9/6/13,1604.766,1630.295,1604.205,1625.854,16.25,1.0096,2350710400,20855893906
9/9/13,1643.176,1720.033,1643.176,1713.385,87.531,5.3837,6638102200,57005160344
9/10/13,1720.386,1738.35,1704.64,1737.581,24.196,1.4122,6157833700,55881331361
9/11/13,1745.501,1765.943,1736.185,1741.318,3.737,0.2151,5635468600,53764222805
9/12/13,1741.495,1798.962,1726.103,1772.664,31.346,1.8001,6027064700,57747436616
9/13/13,1764.032,1776.496,1742.976,1749.244,-23.42,-1.3212,3873732600,39150868310
9/16/13,1763.919,1765.47,1722.667,1738.248,-10.996,-0.6286,4736661500,44087469836
9/17/13,1744.385,1748.708,1697.11,1698.629,-39.619,-2.2792,4151417900,40589840897
9/18/13,1698.608,1710.475,1680.677,1700.587,1.958,0.1153,2902642500,27027917207
9/23/13,1707.898,1716.091,1694.936,1713.084,12.497,0.7349,2864825400,27345221887
9/24/13,1709.986,1710.108,1660.225,1673.558,-39.526,-2.3073,3449546400,32421776973
9/25/13,1671.538,1687.133,1658.021,1661.607,-11.951,-0.7141,2479263600,23625989844
9/26/13,1658.183,1658.183,1629.902,1632.695,-28.912,-1.74,2892238100,26844604683
9/27/13,1630.686,1641.009,1624.875,1639.152,6.457,0.3955,1996541600,18514292515
9/30/13,1648.149,1653.237,1634.926,1643.055,3.903,0.2381,1717054100,16218420545
10/8/13,1637.975,1664.21,1622.593,1659.713,16.658,1.0138,2873614000,23571912340
10/9/13,1653.087,1673.041,1647.382,1668.476,8.763,0.528,2377765200,21053469894
10/10/13,1670.786,1671.102,1635.274,1637.933,-30.543,-1.8306,2519728800,22864587617
10/11/13,1649.85,1672.017,1644.511,1669.268,31.335,1.9131,2820165900,25667570474
10/14/13,1670.728,1671.514,1656.734,1662.168,-7.1,-0.4253,2857565500,25777575870
10/15/13,1665.634,1666.97,1646.652,1656.259,-5.909,-0.3555,2492117900,22149705415
10/16/13,1652.585,1652.585,1626.261,1634.223,-22.036,-1.3305,2403668500,22237054236
10/17/13,1642.333,1647.239,1625.474,1627.177,-7.046,-0.4312,1935584500,17485548893
10/18/13,1630.552,1647.769,1628.094,1636.8,9.623,0.5914,1879275600,16376943725
10/21/13,1640.284,1659.566,1626.553,1657.583,20.783,1.2697,2319049100,21386703970
10/22/13,1656.638,1656.638,1636.192,1640.066,-17.517,-1.0568,2247644600,19877575993
10/23/13,1646.934,1669.999,1634.907,1638.499,-1.567,-0.0955,2626610800,23849761665
10/24/13,1633.931,1640.624,1618.614,1621.605,-16.894,-1.0311,2123207000,18652256417
10/25/13,1622.007,1635.84,1601.659,1611.519,-10.086,-0.622,2451471600,21829630839
10/28/13,1614.678,1616.983,1600.804,1610.686,-0.833,-0.0517,1618887500,14812435186
10/29/13,1615.428,1655.928,1606.341,1633.721,23.035,1.4301,3636821000,32137311394
10/30/13,1634.279,1654.393,1624.532,1653.417,19.696,1.2056,2820064200,24005211457
10/31/13,1645.122,1645.122,1629.294,1631.047,-22.37,-1.353,2553653900,21315714169
11/1/13,1633.029,1650.528,1628.122,1644.752,13.705,0.8403,2064177900,19607811126
11/4/13,1654.106,1659.757,1635.337,1638.512,-6.24,-0.3794,1650443900,15577314793
11/5/13,1629.793,1637.441,1611.238,1633.662,-4.85,-0.296,1958425700,17611081951
11/6/13,1623.85,1630.831,1613.36,1614.214,-19.448,-1.1905,1874947200,17182441060
11/7/13,1615.505,1619.372,1601.599,1610.584,-3.63,-0.2249,1590901000,14624815440
11/8/13,1603.221,1613.41,1585.621,1587.44,-23.144,-1.437,1688198000,15550214056
11/11/13,1587.587,1596.467,1579.378,1591.139,3.699,0.233,1486765000,13661447098
11/12/13,1595.649,1611.542,1595.649,1610.777,19.638,1.2342,1573497400,15527084794
11/13/13,1598.998,1599.192,1568.165,1569.245,-41.532,-2.5784,2017126600,17633687702
11/14/13,1571.598,1574.58,1559.566,1572.729,3.484,0.222,1808942700,15727422293
11/15/13,1573.912,1622.848,1573.68,1604.823,32.094,2.0407,2982386300,28136174825
11/18/13,1618.164,1676.868,1610.045,1675.159,70.336,4.3828,4571072200,46230816894
11/19/13,1674.716,1675.88,1656.44,1659.53,-15.629,-0.933,2975057100,31613504305
11/20/13,1671.548,1676.463,1652.394,1663.759,4.229,0.2548,2315943700,23510900317
11/21/13,1654.446,1654.446,1626.077,1648.086,-15.673,-0.942,2772275000,27267260699
11/22/13,1651.942,1655.647,1637.989,1642.496,-5.59,-0.3392,2442465600,23653996847
11/25/13,1633.841,1659.33,1628.907,1633.782,-8.714,-0.5305,2270731300,21601120134
11/26/13,1633.844,1641.378,1628.699,1630.94,-2.842,-0.174,1662768800,15074155580
11/27/13,1630.481,1657.779,1627.893,1648.789,17.849,1.0944,2465412900,23521873883
11/28/13,1651.627,1680.819,1648.956,1664.625,15.836,0.9605,2818300300,28193531539
11/29/13,1668.947,1671.441,1656.726,1661.409,-3.216,-0.1932,1946335700,17800525543
12/2/13,1662.389,1695.632,1655,1678.867,17.458,1.0508,4727674800,45334638979
12/3/13,1672.197,1686.356,1663.616,1681.509,2.642,0.1574,2624594900,25551764571
12/4/13,1678.958,1709.575,1674.993,1699.176,17.667,1.0507,3522377600,32060232184
12/5/13,1700.528,1703.128,1689.393,1692.38,-6.796,-0.4,2476064400,22395799483
12/6/13,1688.019,1692.086,1669.641,1675.255,-17.125,-1.0119,2299745200,23111910812
12/9/13,1681.206,1687.529,1666.342,1669.872,-5.383,-0.3213,1949269900,19421422761
12/10/13,1673.516,1679.451,1664.027,1670.553,0.681,0.0408,1925156200,18244144737
12/11/13,1662.091,1662.248,1632.732,1639.182,-31.371,-1.8779,2426478600,22334671282
12/12/13,1634.472,1641.973,1628.625,1631.914,-7.268,-0.4434,1693933100,15506170704
12/13/13,1617.307,1631.56,1614.966,1626.41,-5.504,-0.3373,1649595200,14764278941
12/16/13,1627.099,1631.088,1601.689,1602.455,-23.955,-1.4729,1971217200,19617026715
12/17/13,1604.711,1607.426,1593.429,1597.265,-5.19,-0.3239,1550867700,14400197873
12/18/13,1596.636,1606.638,1592.909,1598.678,1.413,0.0885,1275789700,12427254627
12/19/13,1605.645,1609.07,1578.916,1580.113,-18.565,-1.1613,1735139300,15682884862
12/20/13,1580.906,1583.411,1534.104,1537.413,-42.7,-2.7023,2679793900,24518768631
12/23/13,1541.366,1553.558,1528.653,1541.265,3.852,0.2506,1549020700,14217238597
12/24/13,1547.199,1557.231,1528.162,1539.599,-1.666,-0.1081,1515066500,14226274331
12/25/13,1542.043,1547.865,1533.64,1547.359,7.76,0.504,1326352400,12253821558
12/26/13,1543.871,1543.871,1522.589,1524.883,-22.476,-1.4525,1747730100,14826304739
12/27/13,1528.346,1559.817,1524.191,1550.221,25.338,1.6616,1943872700,16995329377
12/30/13,1557.509,1560.111,1544.11,1547.919,-2.302,-0.1485,1787598000,15297710922
12/31/13,1541.582,1578.245,1539.878,1574.781,26.862,1.7354,2361629000,22343459449
1/2/14,1570.049,1570.049,1553.476,1561.099,-13.682,-0.8688,1572548100,14982557380
1/3/14,1553.446,1554.516,1529.152,1536.067,-25.032,-1.6035,2189922800,18622649385
1/6/14,1534.496,1534.496,1498.6,1512.93,-23.137,-1.5062,2491819800,21063015332
1/7/14,1500.978,1515.639,1497.775,1510.654,-2.276,-0.1504,1547408300,13340968611
1/8/14,1512.09,1527.887,1504.426,1515.333,4.679,0.3097,1772188600,15879117962
1/9/14,1511.976,1525.725,1500.572,1503.881,-11.452,-0.7557,1634130500,15353178042
1/10/14,1500.005,1506.781,1493.495,1498.268,-5.613,-0.3732,1693272600,14651313541
